minute,h_pts,a_pts,score_diff,home_win,game_id,season
9,17.0,10.0,7.0,0,0021301040,2013-14
10,19.0,12.0,7.0,0,0021301040,2013-14
11,23.0,12.0,11.0,0,0021301040,2013-14
12,25.0,16.0,9.0,0,0021301040,2013-14
13,27.0,16.0,11.0,0,0021301040,2013-14
14,29.0,20.0,9.0,0,0021301040,2013-14
15,31.0,22.0,9.0,0,0021301040,2013-14
16,33.0,24.0,9.0,0,0021301040,2013-14
17,33.0,26.0,7.0,0,0021301040,2013-14
18,37.0,26.0,11.0,0,0021301040,2013-14
19,40.0,26.0,14.0,0,0021301040,2013-14
20,40.0,28.0,12.0,0,0021301040,2013-14
21,42.0,34.0,8.0,0,0021301040,2013-14
22,46.0,38.0,8.0,0,0021301040,2013-14
23,47.0,38.0,9.0,0,0021301040,2013-14
24,49.0,42.0,7.0,0,0021301040,2013-14
25,51.0,45.0,6.0,0,0021301040,2013-14
26,52.0,48.0,4.0,0,0021301040,2013-14
27,52.0,50.0,2.0,0,0021301040,2013-14
28,54.0,50.0,4.0,0,0021301040,2013-14
29,56.0,50.0,6.0,0,0021301040,2013-14
30,56.0,51.0,5.0,0,0021301040,2013-14
31,59.0,51.0,8.0,0,0021301040,2013-14
32,61.0,53.0,8.0,0,0021301040,2013-14
33,62.0,55.0,7.0,0,0021301040,2013-14
34,62.0,57.0,5.0,0,0021301040,2013-14
35,67.0,57.0,10.0,0,0021301040,2013-14
36,71.0,60.0,11.0,0,0021301040,2013-14
37,74.0,63.0,11.0,0,0021301040,2013-14
38,74.0,66.0,8.0,0,0021301040,2013-14
39,74.0,66.0,8.0,0,0021301040,2013-14
40,74.0,70.0,4.0,0,0021301040,2013-14
41,77.0,73.0,4.0,0,0021301040,2013-14
42,77.0,75.0,2.0,0,0021301040,2013-14
43,79.0,79.0,0.0,0,0021301040,2013-14
44,81.0,81.0,0.0,0,0021301040,2013-14
45,84.0,83.0,1.0,0,0021301040,2013-14
46,84.0,85.0,-1.0,0,0021301040,2013-14
47,86.0,89.0,-3.0,0,0021301040,2013-14
48,86.0,96.0,-10.0,0,0021301040,2013-14
49,86.0,96.0,-10.0,0,0021301040,2013-14
1,2.0,0.0,2.0,0,0020301138,2003-04
2,2.0,2.0,0.0,0,0020301138,2003-04
3,2.0,4.0,-2.0,0,0020301138,2003-04
4,6.0,6.0,0.0,0,0020301138,2003-04
5,6.0,10.0,-4.0,0,0020301138,2003-04
6,8.0,14.0,-6.0,0,0020301138,2003-04
7,8.0,14.0,-6.0,0,0020301138,2003-04
8,8.0,16.0,-8.0,0,0020301138,2003-04
9,10.0,19.0,-9.0,0,0020301138,2003-04
10,13.0,19.0,-6.0,0,0020301138,2003-04
11,15.0,22.0,-7.0,0,0020301138,2003-04
12,17.0,24.0,-7.0,0,0020301138,2003-04
13,20.0,24.0,-4.0,0,0020301138,2003-04
14,20.0,24.0,-4.0,0,0020301138,2003-04
15,20.0,27.0,-7.0,0,0020301138,2003-04
16,23.0,28.0,-5.0,0,0020301138,2003-04
17,24.0,28.0,-4.0,0,0020301138,2003-04
18,26.0,30.0,-4.0,0,0020301138,2003-04
19,26.0,30.0,-4.0,0,0020301138,2003-04
20,31.0,33.0,-2.0,0,0020301138,2003-04
21,33.0,38.0,-5.0,0,0020301138,2003-04
22,35.0,38.0,-3.0,0,0020301138,2003-04
23,37.0,40.0,-3.0,0,0020301138,2003-04
24,41.0,41.0,0.0,0,0020301138,2003-04
25,44.0,41.0,3.0,0,0020301138,2003-04
26,44.0,46.0,-2.0,0,0020301138,2003-04
27,44.0,46.0,-2.0,0,0020301138,2003-04
28,48.0,46.0,2.0,0,0020301138,2003-04
29,49.0,50.0,-1.0,0,0020301138,2003-04
30,50.0,50.0,0.0,0,0020301138,2003-04
31,50.0,53.0,-3.0,0,0020301138,2003-04
32,50.0,57.0,-7.0,0,0020301138,2003-04
33,51.0,60.0,-9.0,0,0020301138,2003-04
34,53.0,60.0,-7.0,0,0020301138,2003-04
35,55.0,61.0,-6.0,0,0020301138,2003-04
36,55.0,61.0,-6.0,0,0020301138,2003-04
37,55.0,63.0,-8.0,0,0020301138,2003-04
38,58.0,65.0,-7.0,0,0020301138,2003-04
39,59.0,67.0,-8.0,0,0020301138,2003-04
40,62.0,67.0,-5.0,0,0020301138,2003-04
41,64.0,69.0,-5.0,0,0020301138,2003-04
42,66.0,71.0,-5.0,0,0020301138,2003-04
43,68.0,73.0,-5.0,0,0020301138,2003-04
44,68.0,75.0,-7.0,0,0020301138,2003-04
45,68.0,80.0,-12.0,0,0020301138,2003-04
46,72.0,82.0,-10.0,0,0020301138,2003-04
47,75.0,86.0,-11.0,0,0020301138,2003-04
48,80.0,89.0,-9.0,0,0020301138,2003-04
49,80.0,89.0,-9.0,0,0020301138,2003-04
1,3.0,2.0,1.0,0,0020500936,2005-06
2,3.0,4.0,-1.0,0,0020500936,2005-06
3,5.0,6.0,-1.0,0,0020500936,2005-06
4,9.0,6.0,3.0,0,0020500936,2005-06
5,11.0,8.0,3.0,0,0020500936,2005-06
6,15.0,11.0,4.0,0,0020500936,2005-06
7,17.0,13.0,4.0,0,0020500936,2005-06
8,19.0,16.0,3.0,0,0020500936,2005-06
9,21.0,17.0,4.0,0,0020500936,2005-06
10,21.0,21.0,0.0,0,0020500936,2005-06
11,21.0,24.0,-3.0,0,0020500936,2005-06
12,23.0,24.0,-1.0,0,0020500936,2005-06
13,23.0,28.0,-5.0,0,0020500936,2005-06
14,23.0,32.0,-9.0,0,0020500936,2005-06
15,23.0,34.0,-11.0,0,0020500936,2005-06
16,23.0,34.0,-11.0,0,0020500936,2005-06
17,25.0,36.0,-11.0,0,0020500936,2005-06
18,27.0,38.0,-11.0,0,0020500936,2005-06
19,29.0,38.0,-9.0,0,0020500936,2005-06
20,29.0,38.0,-9.0,0,0020500936,2005-06
21,33.0,38.0,-5.0,0,0020500936,2005-06
22,34.0,40.0,-6.0,0,0020500936,2005-06
23,36.0,40.0,-4.0,0,0020500936,2005-06
24,38.0,44.0,-6.0,0,0020500936,2005-06
25,42.0,44.0,-2.0,0,0020500936,2005-06
26,44.0,44.0,0.0,0,0020500936,2005-06
27,44.0,46.0,-2.0,0,0020500936,2005-06
28,46.0,49.0,-3.0,0,0020500936,2005-06
29,48.0,51.0,-3.0,0,0020500936,2005-06
30,48.0,53.0,-5.0,0,0020500936,2005-06
31,52.0,53.0,-1.0,0,0020500936,2005-06
32,52.0,55.0,-3.0,0,0020500936,2005-06
33,56.0,59.0,-3.0,0,0020500936,2005-06
34,60.0,63.0,-3.0,0,0020500936,2005-06
35,60.0,63.0,-3.0,0,0020500936,2005-06
36,62.0,66.0,-4.0,0,0020500936,2005-06
37,66.0,66.0,0.0,0,0020500936,2005-06
38,68.0,68.0,0.0,0,0020500936,2005-06
39,70.0,71.0,-1.0,0,0020500936,2005-06
40,70.0,73.0,-3.0,0,0020500936,2005-06
41,70.0,75.0,-5.0,0,0020500936,2005-06
42,72.0,77.0,-5.0,0,0020500936,2005-06
43,75.0,80.0,-5.0,0,0020500936,2005-06
44,77.0,82.0,-5.0,0,0020500936,2005-06
45,77.0,84.0,-7.0,0,0020500936,2005-06
46,77.0,86.0,-9.0,0,0020500936,2005-06
47,77.0,87.0,-10.0,0,0020500936,2005-06
48,83.0,97.0,-14.0,0,0020500936,2005-06
49,83.0,97.0,-14.0,0,0020500936,2005-06
1,,,,0,0021900715,2019-20
2,4.0,2.0,2.0,0,0021900715,2019-20
3,4.0,7.0,-3.0,0,0021900715,2019-20
4,8.0,7.0,1.0,0,0021900715,2019-20
5,12.0,9.0,3.0,0,0021900715,2019-20
6,16.0,13.0,3.0,0,0021900715,2019-20
7,18.0,14.0,4.0,0,0021900715,2019-20
8,22.0,14.0,8.0,0,0021900715,2019-20
9,24.0,18.0,6.0,0,0021900715,2019-20
10,26.0,23.0,3.0,0,0021900715,2019-20
11,33.0,23.0,10.0,0,0021900715,2019-20
12,33.0,26.0,7.0,0,0021900715,2019-20
13,35.0,29.0,6.0,0,0021900715,2019-20
14,37.0,33.0,4.0,0,0021900715,2019-20
15,39.0,35.0,4.0,0,0021900715,2019-20
16,41.0,37.0,4.0,0,0021900715,2019-20
17,44.0,37.0,7.0,0,0021900715,2019-20
18,49.0,41.0,8.0,0,0021900715,2019-20
19,49.0,41.0,8.0,0,0021900715,2019-20
20,51.0,45.0,6.0,0,0021900715,2019-20
21,51.0,48.0,3.0,0,0021900715,2019-20
22,55.0,50.0,5.0,0,0021900715,2019-20
23,55.0,52.0,3.0,0,0021900715,2019-20
24,60.0,55.0,5.0,0,0021900715,2019-20
25,62.0,58.0,4.0,0,0021900715,2019-20
26,64.0,58.0,6.0,0,0021900715,2019-20
27,64.0,63.0,1.0,0,0021900715,2019-20
28,66.0,66.0,0.0,0,0021900715,2019-20
29,72.0,67.0,5.0,0,0021900715,2019-20
30,74.0,73.0,1.0,0,0021900715,2019-20
31,74.0,75.0,-1.0,0,0021900715,2019-20
32,74.0,75.0,-1.0,0,0021900715,2019-20
33,74.0,81.0,-7.0,0,0021900715,2019-20
34,74.0,81.0,-7.0,0,0021900715,2019-20
35,77.0,82.0,-5.0,0,0021900715,2019-20
36,79.0,86.0,-7.0,0,0021900715,2019-20
37,79.0,90.0,-11.0,0,0021900715,2019-20
38,82.0,92.0,-10.0,0,0021900715,2019-20
39,84.0,95.0,-11.0,0,0021900715,2019-20
40,89.0,99.0,-10.0,0,0021900715,2019-20
41,92.0,105.0,-13.0,0,0021900715,2019-20
42,95.0,107.0,-12.0,0,0021900715,2019-20
43,97.0,112.0,-15.0,0,0021900715,2019-20
44,97.0,114.0,-17.0,0,0021900715,2019-20
45,102.0,116.0,-14.0,0,0021900715,2019-20
46,103.0,119.0,-16.0,0,0021900715,2019-20
47,105.0,121.0,-16.0,0,0021900715,2019-20
48,107.0,121.0,-14.0,0,0021900715,2019-20
49,107.0,121.0,-14.0,0,0021900715,2019-20
1,5.0,0.0,5.0,0,0022200841,2022-23
2,8.0,4.0,4.0,0,0022200841,2022-23
3,10.0,7.0,3.0,0,0022200841,2022-23
4,10.0,10.0,0.0,0,0022200841,2022-23
5,12.0,12.0,0.0,0,0022200841,2022-23
6,12.0,12.0,0.0,0,0022200841,2022-23
7,14.0,14.0,0.0,0,0022200841,2022-23
8,17.0,16.0,1.0,0,0022200841,2022-23
9,22.0,22.0,0.0,0,0022200841,2022-23
10,24.0,23.0,1.0,0,0022200841,2022-23
11,29.0,28.0,1.0,0,0022200841,2022-23
12,32.0,31.0,1.0,0,0022200841,2022-23
13,38.0,33.0,5.0,0,0022200841,2022-23
14,38.0,38.0,0.0,0,0022200841,2022-23
15,42.0,40.0,2.0,0,0022200841,2022-23
16,42.0,42.0,0.0,0,0022200841,2022-23
17,44.0,46.0,-2.0,0,0022200841,2022-23
18,46.0,49.0,-3.0,0,0022200841,2022-23
19,48.0,51.0,-3.0,0,0022200841,2022-23
20,50.0,53.0,-3.0,0,0022200841,2022-23
21,52.0,55.0,-3.0,0,0022200841,2022-23
22,56.0,60.0,-4.0,0,0022200841,2022-23
23,56.0,64.0,-8.0,0,0022200841,2022-23
24,58.0,69.0,-11.0,0,0022200841,2022-23
25,60.0,71.0,-11.0,0,0022200841,2022-23
26,65.0,71.0,-6.0,0,0022200841,2022-23
27,68.0,75.0,-7.0,0,0022200841,2022-23
28,73.0,77.0,-4.0,0,0022200841,2022-23
29,73.0,85.0,-12.0,0,0022200841,2022-23
30,75.0,87.0,-12.0,0,0022200841,2022-23
31,75.0,89.0,-14.0,0,0022200841,2022-23
32,79.0,92.0,-13.0,0,0022200841,2022-23
33,83.0,96.0,-13.0,0,0022200841,2022-23
34,86.0,97.0,-11.0,0,0022200841,2022-23
35,86.0,99.0,-13.0,0,0022200841,2022-23
36,86.0,103.0,-17.0,0,0022200841,2022-23
37,88.0,103.0,-15.0,0,0022200841,2022-23
38,92.0,103.0,-11.0,0,0022200841,2022-23
39,92.0,107.0,-15.0,0,0022200841,2022-23
40,95.0,112.0,-17.0,0,0022200841,2022-23
41,95.0,114.0,-19.0,0,0022200841,2022-23
42,97.0,116.0,-19.0,0,0022200841,2022-23
43,99.0,118.0,-19.0,0,0022200841,2022-23
44,101.0,120.0,-19.0,0,0022200841,2022-23
45,104.0,123.0,-19.0,0,0022200841,2022-23
46,107.0,126.0,-19.0,0,0022200841,2022-23
47,107.0,128.0,-21.0,0,0022200841,2022-23
48,107.0,128.0,-21.0,0,0022200841,2022-23
49,107.0,128.0,-21.0,0,0022200841,2022-23
1,0.0,4.0,-4.0,0,0021300707,2013-14
2,0.0,7.0,-7.0,0,0021300707,2013-14
3,2.0,9.0,-7.0,0,0021300707,2013-14
4,6.0,11.0,-5.0,0,0021300707,2013-14
5,6.0,13.0,-7.0,0,0021300707,2013-14
6,6.0,13.0,-7.0,0,0021300707,2013-14
7,10.0,17.0,-7.0,0,0021300707,2013-14
8,12.0,17.0,-5.0,0,0021300707,2013-14
9,12.0,23.0,-11.0,0,0021300707,2013-14
10,16.0,25.0,-9.0,0,0021300707,2013-14
11,17.0,27.0,-10.0,0,0021300707,2013-14
12,19.0,31.0,-12.0,0,0021300707,2013-14
13,19.0,31.0,-12.0,0,0021300707,2013-14
14,20.0,35.0,-15.0,0,0021300707,2013-14
15,24.0,35.0,-11.0,0,0021300707,2013-14
16,24.0,37.0,-13.0,0,0021300707,2013-14
17,26.0,41.0,-15.0,0,0021300707,2013-14
18,29.0,41.0,-12.0,0,0021300707,2013-14
19,31.0,43.0,-12.0,0,0021300707,2013-14
20,36.0,45.0,-9.0,0,0021300707,2013-14
21,36.0,50.0,-14.0,0,0021300707,2013-14
22,36.0,50.0,-14.0,0,0021300707,2013-14
23,38.0,53.0,-15.0,0,0021300707,2013-14
24,40.0,57.0,-17.0,0,0021300707,2013-14
25,42.0,57.0,-15.0,0,0021300707,2013-14
26,46.0,61.0,-15.0,0,0021300707,2013-14
27,48.0,61.0,-13.0,0,0021300707,2013-14
28,48.0,66.0,-18.0,0,0021300707,2013-14
29,53.0,69.0,-16.0,0,0021300707,2013-14
30,55.0,70.0,-15.0,0,0021300707,2013-14
31,58.0,70.0,-12.0,0,0021300707,2013-14
32,63.0,73.0,-10.0,0,0021300707,2013-14
33,63.0,73.0,-10.0,0,0021300707,2013-14
34,65.0,73.0,-8.0,0,0021300707,2013-14
35,70.0,77.0,-7.0,0,0021300707,2013-14
36,74.0,83.0,-9.0,0,0021300707,2013-14
37,74.0,88.0,-14.0,0,0021300707,2013-14
38,77.0,90.0,-13.0,0,0021300707,2013-14
